,match_id,match_name,home_team,away_team,current_innings,innings_id,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,isNotOut,position
0,1298179,ENG v PAK,PAK,ENG,PAK,1,Mohammad Rizwan,15,14,24,0,1,107.14,False,1
1,1298179,ENG v PAK,PAK,ENG,PAK,1,Babar Azam,32,28,58,2,0,114.28,False,2
2,1298179,ENG v PAK,PAK,ENG,PAK,1,Mohammad Haris,8,12,15,1,0,66.66,False,3
3,1298179,ENG v PAK,PAK,ENG,PAK,1,Shan Masood,38,28,46,2,1,135.71,False,4
4,1298179,ENG v PAK,PAK,ENG,PAK,1,Iftikhar Ahmed,0,6,8,0,0,0,False,5
5,1298179,ENG v PAK,PAK,ENG,PAK,1,Shadab Khan,20,14,26,2,0,142.85,False,6
6,1298179,ENG v PAK,PAK,ENG,PAK,1,Mohammad Nawaz,5,7,11,0,0,71.42,False,7
7,1298179,ENG v PAK,PAK,ENG,PAK,1,Mohammad Wasim,4,8,12,0,0,50,False,8
8,1298179,ENG v PAK,PAK,ENG,PAK,1,Shaheen Shah Afridi,5,3,8,1,0,166.66,True,9
9,1298179,ENG v PAK,PAK,ENG,PAK,1,Haris Rauf,1,1,3,0,0,100,True,10
10,1298179,ENG v PAK,PAK,ENG,ENG,2,Jos Buttler,26,17,33,3,1,152.94,False,1
11,1298179,ENG v PAK,PAK,ENG,ENG,2,Alex Hales,1,2,6,0,0,50,False,2
12,1298179,ENG v PAK,PAK,ENG,ENG,2,Phil Salt,10,9,16,2,0,111.11,False,3
13,1298179,ENG v PAK,PAK,ENG,ENG,2,Ben Stokes,52,49,81,5,1,106.12,True,4
14,1298179,ENG v PAK,PAK,ENG,ENG,2,Harry Brook,20,23,36,1,0,86.95,False,5
15,1298179,ENG v PAK,PAK,ENG,ENG,2,Moeen Ali,19,12,30,3,0,158.33,False,6
16,1298179,ENG v PAK,PAK,ENG,ENG,2,Liam Livingstone,1,2,3,0,0,50,True,7
17,1298178,ENG v INDIA,INDIA,ENG,INDIA,1,KL Rahul,5,5,8,1,0,100,False,1
18,1298178,ENG v INDIA,INDIA,ENG,INDIA,1,Rohit Sharma,27,28,37,4,0,96.42,False,2
19,1298178,ENG v INDIA,INDIA,ENG,INDIA,1,Virat Kohli,50,40,75,4,1,125,False,3
20,1298178,ENG v INDIA,INDIA,ENG,INDIA,1,Suryakumar Yadav,14,10,14,1,1,140,False,4
21,1298178,ENG v INDIA,INDIA,ENG,INDIA,1,Hardik Pandya,63,33,47,4,5,190.9,False,5
22,1298178,ENG v INDIA,INDIA,ENG,INDIA,1,Rishabh Pant,6,4,13,1,0,150,False,6
23,1298178,ENG v INDIA,INDIA,ENG,INDIA,1,Ravichandran Ashwin,0,0,4,0,0,-,True,7
24,1298178,ENG v INDIA,INDIA,ENG,ENG,2,Jos Buttler,80,49,74,9,3,163.26,True,1
25,1298178,ENG v INDIA,INDIA,ENG,ENG,2,Alex Hales,86,47,74,4,7,182.97,True,2
26,1298177,NZ v PAK,NZ,PAK,NZ,1,Finn Allen,4,3,6,1,0,133.33,False,1
27,1298177,NZ v PAK,NZ,PAK,NZ,1,Devon Conway,21,20,35,3,0,105,False,2
28,1298177,NZ v PAK,NZ,PAK,NZ,1,Kane Williamson,46,42,81,1,1,109.52,False,3
29,1298177,NZ v PAK,NZ,PAK,NZ,1,Glenn Phillips,6,8,9,1,0,75,False,4
30,1298177,NZ v PAK,NZ,PAK,NZ,1,Daryl Mitchell,53,35,60,3,1,151.42,True,5
31,1298177,NZ v PAK,NZ,PAK,NZ,1,James Neesham,16,12,19,1,0,133.33,True,6
32,1298177,NZ v PAK,NZ,PAK,PAK,2,Mohammad Rizwan,57,43,77,5,0,132.55,False,1
33,1298177,NZ v PAK,NZ,PAK,PAK,2,Babar Azam,53,42,56,7,0,126.19,False,2
34,1298177,NZ v PAK,NZ,PAK,PAK,2,Mohammad Haris,30,26,32,2,1,115.38,False,3
35,1298177,NZ v PAK,NZ,PAK,PAK,2,Shan Masood,3,4,13,0,0,75,True,4
36,1298177,NZ v PAK,NZ,PAK,PAK,2,Iftikhar Ahmed,0,0,3,0,0,-,True,5
37,1298176,INDIA v ZIM,INDIA,ZIM,INDIA,1,KL Rahul,51,35,59,3,3,145.71,False,1
38,1298176,INDIA v ZIM,INDIA,ZIM,INDIA,1,Rohit Sharma,15,13,20,2,0,115.38,False,2
39,1298176,INDIA v ZIM,INDIA,ZIM,INDIA,1,Virat Kohli,26,25,36,2,0,104,False,3
40,1298176,INDIA v ZIM,INDIA,ZIM,INDIA,1,Suryakumar Yadav,61,25,44,6,4,244,True,4
41,1298176,INDIA v ZIM,INDIA,ZIM,INDIA,1,Rishabh Pant,3,5,7,0,0,60,False,5
42,1298176,INDIA v ZIM,INDIA,ZIM,INDIA,1,Hardik Pandya,18,18,29,2,0,100,False,6
43,1298176,INDIA v ZIM,INDIA,ZIM,INDIA,1,Axar Patel,0,0,6,0,0,-,True,7
44,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Wessly Madhevere,0,1,1,0,0,0,False,1
45,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Craig Ervine,13,15,37,2,0,86.66,False,2
46,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Regis Chakabva,0,6,9,0,0,0,False,3
47,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Sean Williams,11,18,22,0,1,61.11,False,4
48,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Sikandar Raza,34,24,53,3,0,141.66,False,5
49,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Tony Munyonga,5,4,6,1,0,125,False,6
50,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Ryan Burl,35,22,27,5,1,159.09,False,7
51,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Wellington Masakadza,1,7,8,0,0,14.28,False,8
52,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Richard Ngarava,1,2,4,0,0,50,False,9
53,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Tendai Chatara,4,4,11,1,0,100,False,10
54,1298176,INDIA v ZIM,INDIA,ZIM,ZIM,2,Blessing Muzarabani,0,2,5,0,0,0,True,11
55,1298175,BAN v PAK,BAN,PAK,BAN,1,Najmul Hossain Shanto,54,48,66,7,0,112.5,False,1
56,1298175,BAN v PAK,BAN,PAK,BAN,1,Litton Das,10,8,15,0,1,125,False,2
57,1298175,BAN v PAK,BAN,PAK,BAN,1,Soumya Sarkar,20,17,38,1,1,117.64,False,3
58,1298175,BAN v PAK,BAN,PAK,BAN,1,Shakib Al Hasan,0,1,4,0,0,0,False,4
59,1298175,BAN v PAK,BAN,PAK,BAN,1,Afif Hossain,24,20,47,3,0,120,True,5
60,1298175,BAN v PAK,BAN,PAK,BAN,1,Mosaddek Hossain,5,11,17,0,0,45.45,False,6
61,1298175,BAN v PAK,BAN,PAK,BAN,1,Nurul Hasan,0,3,4,0,0,0,False,7
62,1298175,BAN v PAK,BAN,PAK,BAN,1,Taskin Ahmed,1,5,8,0,0,20,False,8
63,1298175,BAN v PAK,BAN,PAK,BAN,1,Nasum Ahmed,7,6,9,1,0,116.66,False,9
64,1298175,BAN v PAK,BAN,PAK,BAN,1,Mustafizur Rahman,0,1,1,0,0,0,True,10
65,1298175,BAN v PAK,BAN,PAK,PAK,2,Mohammad Rizwan,32,32,51,2,1,100,False,1
66,1298175,BAN v PAK,BAN,PAK,PAK,2,Babar Azam,25,33,46,2,0,75.75,False,2
67,1298175,BAN v PAK,BAN,PAK,PAK,2,Mohammad Nawaz,4,11,27,0,0,36.36,False,3
68,1298175,BAN v PAK,BAN,PAK,PAK,2,Mohammad Haris,31,18,31,1,2,172.22,False,4
69,1298175,BAN v PAK,BAN,PAK,PAK,2,Shan Masood,24,14,20,2,0,171.42,True,5
70,1298175,BAN v PAK,BAN,PAK,PAK,2,Iftikhar Ahmed,1,3,8,0,0,33.33,False,6
71,1298175,BAN v PAK,BAN,PAK,PAK,2,Shadab Khan,0,0,2,0,0,-,True,7
72,1298174,NED v SA,NED,SA,NED,1,Stephan Myburgh,37,30,41,7,0,123.33,False,1
73,1298174,NED v SA,NED,SA,NED,1,Max O'Dowd,29,31,61,1,1,93.54,False,2
74,1298174,NED v SA,NED,SA,NED,1,Tom Cooper,35,19,30,2,2,184.21,False,3
75,1298174,NED v SA,NED,SA,NED,1,Colin Ackermann,41,26,31,3,2,157.69,True,4
76,1298174,NED v SA,NED,SA,NED,1,Bas de Leede,1,7,11,0,0,14.28,False,5
77,1298174,NED v SA,NED,SA,NED,1,Scott Edwards,12,7,11,2,0,171.42,True,6
78,1298174,NED v SA,NED,SA,SA,2,Quinton de Kock,13,13,12,1,1,100,False,1
79,1298174,NED v SA,NED,SA,SA,2,Temba Bavuma,20,20,26,2,0,100,False,2
80,1298174,NED v SA,NED,SA,SA,2,Rilee Rossouw,25,19,29,2,0,131.57,False,3
81,1298174,NED v SA,NED,SA,SA,2,Aiden Markram,17,13,30,2,0,130.76,False,4
82,1298174,NED v SA,NED,SA,SA,2,David Miller,17,17,28,1,0,100,False,5
83,1298174,NED v SA,NED,SA,SA,2,Heinrich Klaasen,21,18,27,0,1,116.66,False,6
84,1298174,NED v SA,NED,SA,SA,2,Wayne Parnell,0,2,3,0,0,0,False,7
85,1298174,NED v SA,NED,SA,SA,2,Keshav Maharaj,13,12,20,0,1,108.33,False,8
86,1298174,NED v SA,NED,SA,SA,2,Kagiso Rabada,9,8,13,0,0,112.5,True,9
87,1298174,NED v SA,NED,SA,SA,2,Anrich Nortje,4,1,2,1,0,400,True,10
88,1298173,ENG v SL,SL,ENG,SL,1,Pathum Nissanka,67,45,70,2,5,148.88,False,1
89,1298173,ENG v SL,SL,ENG,SL,1,Kusal Mendis,18,14,21,1,1,128.57,False,2
90,1298173,ENG v SL,SL,ENG,SL,1,Dhananjaya de Silva,9,11,17,0,0,81.81,False,3
91,1298173,ENG v SL,SL,ENG,SL,1,Charith Asalanka,8,9,15,0,0,88.88,False,4
92,1298173,ENG v SL,SL,ENG,SL,1,Bhanuka Rajapaksa,22,22,41,3,0,100,False,5
93,1298173,ENG v SL,SL,ENG,SL,1,Dasun Shanaka,3,8,12,0,0,37.5,False,6
94,1298173,ENG v SL,SL,ENG,SL,1,Wanindu Hasaranga de Silva,9,9,13,1,0,100,False,7
95,1298173,ENG v SL,SL,ENG,SL,1,Chamika Karunaratne,0,2,3,0,0,0,False,8
96,1298173,ENG v SL,SL,ENG,SL,1,Maheesh Theekshana,0,0,2,0,0,-,True,9
97,1298173,ENG v SL,SL,ENG,ENG,2,Jos Buttler,28,23,35,2,1,121.73,False,1
98,1298173,ENG v SL,SL,ENG,ENG,2,Alex Hales,47,30,42,7,1,156.66,False,2
99,1298173,ENG v SL,SL,ENG,ENG,2,Ben Stokes,42,36,59,2,0,116.66,True,3
100,1298173,ENG v SL,SL,ENG,ENG,2,Harry Brook,4,5,9,0,0,80,False,4
101,1298173,ENG v SL,SL,ENG,ENG,2,Liam Livingstone,4,6,10,0,0,66.66,False,5
102,1298173,ENG v SL,SL,ENG,ENG,2,Moeen Ali,1,5,8,0,0,20,False,6
103,1298173,ENG v SL,SL,ENG,ENG,2,Sam Curran,6,11,16,0,0,54.54,False,7
104,1298173,ENG v SL,SL,ENG,ENG,2,Chris Woakes,5,3,11,1,0,166.66,True,8
105,1298172,AUS v AFG,AUS,AFG,AUS,1,David Warner,25,18,28,5,0,138.88,False,1
106,1298172,AUS v AFG,AUS,AFG,AUS,1,Cameron Green,3,2,12,0,0,150,False,2
107,1298172,AUS v AFG,AUS,AFG,AUS,1,Mitchell Marsh,45,30,42,3,2,150,False,3
108,1298172,AUS v AFG,AUS,AFG,AUS,1,Steven Smith,4,4,6,1,0,100,False,4
109,1298172,AUS v AFG,AUS,AFG,AUS,1,Marcus Stoinis,25,21,41,0,2,119.04,False,5
110,1298172,AUS v AFG,AUS,AFG,AUS,1,Glenn Maxwell,54,32,46,6,2,168.75,True,6
111,1298172,AUS v AFG,AUS,AFG,AUS,1,Matthew Wade,6,8,14,1,0,75,False,7
112,1298172,AUS v AFG,AUS,AFG,AUS,1,Pat Cummins,0,2,4,0,0,0,False,8
113,1298172,AUS v AFG,AUS,AFG,AUS,1,Kane Richardson,1,1,6,0,0,100,False,9
114,1298172,AUS v AFG,AUS,AFG,AUS,1,Adam Zampa,1,1,5,0,0,100,True,10
115,1298172,AUS v AFG,AUS,AFG,AFG,2,Rahmanullah Gurbaz,30,17,31,2,2,176.47,False,1
116,1298172,AUS v AFG,AUS,AFG,AFG,2,Usman Ghani,2,7,16,0,0,28.57,False,2
117,1298172,AUS v AFG,AUS,AFG,AFG,2,Ibrahim Zadran,26,33,55,2,0,78.78,False,3
118,1298172,AUS v AFG,AUS,AFG,AFG,2,Gulbadin Naib,39,23,38,3,2,169.56,False,4
119,1298172,AUS v AFG,AUS,AFG,AFG,2,Mohammad Nabi,1,2,10,0,0,50,False,5
120,1298172,AUS v AFG,AUS,AFG,AFG,2,Najibullah Zadran,0,2,3,0,0,0,False,6
121,1298172,AUS v AFG,AUS,AFG,AFG,2,Darwish Rasooli,15,13,28,1,0,115.38,False,7
122,1298172,AUS v AFG,AUS,AFG,AFG,2,Rashid Khan,48,23,27,3,4,208.69,True,8
123,1298172,AUS v AFG,AUS,AFG,AFG,2,Naveen-ul-Haq,0,0,4,0,0,-,True,9
124,1298171,IRE v NZ,NZ,IRE,NZ,1,Finn Allen,32,18,30,5,1,177.77,False,1
125,1298171,IRE v NZ,NZ,IRE,NZ,1,Devon Conway,28,33,55,2,0,84.84,False,2
126,1298171,IRE v NZ,NZ,IRE,NZ,1,Kane Williamson,61,35,59,5,3,174.28,False,3
127,1298171,IRE v NZ,NZ,IRE,NZ,1,Glenn Phillips,17,9,9,2,1,188.88,False,4
128,1298171,IRE v NZ,NZ,IRE,NZ,1,Daryl Mitchell,31,21,35,2,0,147.61,True,5
129,1298171,IRE v NZ,NZ,IRE,NZ,1,James Neesham,0,1,3,0,0,0,False,6
130,1298171,IRE v NZ,NZ,IRE,NZ,1,Mitchell Santner,0,1,2,0,0,0,False,7
131,1298171,IRE v NZ,NZ,IRE,NZ,1,Tim Southee,1,2,7,0,0,50,True,8
132,1298171,IRE v NZ,NZ,IRE,IRE,2,Paul Stirling,37,27,39,3,1,137.03,False,1
133,1298171,IRE v NZ,NZ,IRE,IRE,2,Andy Balbirnie,30,25,36,0,3,120,False,2
134,1298171,IRE v NZ,NZ,IRE,IRE,2,Lorcan Tucker,13,14,30,0,0,92.85,False,3
135,1298171,IRE v NZ,NZ,IRE,IRE,2,Harry Tector,2,7,4,0,0,28.57,False,4
136,1298171,IRE v NZ,NZ,IRE,IRE,2,Gareth Delany,10,8,12,2,0,125,False,5
137,1298171,IRE v NZ,NZ,IRE,IRE,2,George Dockrell,23,15,24,3,0,153.33,False,6
138,1298171,IRE v NZ,NZ,IRE,IRE,2,Curtis Campher,7,7,10,1,0,100,False,7
139,1298171,IRE v NZ,NZ,IRE,IRE,2,Fionn Hand,5,3,7,1,0,166.66,False,8
140,1298171,IRE v NZ,NZ,IRE,IRE,2,Mark Adair,4,5,9,0,0,80,False,9
141,1298171,IRE v NZ,NZ,IRE,IRE,2,Barry McCarthy,6,5,10,0,0,120,True,10
142,1298171,IRE v NZ,NZ,IRE,IRE,2,Josh Little,8,4,3,0,1,200,True,11
143,1298170,PAK v SA,PAK,SA,PAK,1,Mohammad Rizwan,4,4,4,1,0,100,False,1
144,1298170,PAK v SA,PAK,SA,PAK,1,Babar Azam,6,15,29,0,0,40,False,2
145,1298170,PAK v SA,PAK,SA,PAK,1,Mohammad Haris,28,11,19,2,3,254.54,False,3
146,1298170,PAK v SA,PAK,SA,PAK,1,Shan Masood,2,6,11,0,0,33.33,False,4
147,1298170,PAK v SA,PAK,SA,PAK,1,Iftikhar Ahmed,51,35,73,3,2,145.71,False,5
148,1298170,PAK v SA,PAK,SA,PAK,1,Mohammad Nawaz,28,22,32,4,1,127.27,False,6
149,1298170,PAK v SA,PAK,SA,PAK,1,Shadab Khan,52,22,31,3,4,236.36,False,7
150,1298170,PAK v SA,PAK,SA,PAK,1,Mohammad Wasim,0,1,1,0,0,0,False,8
151,1298170,PAK v SA,PAK,SA,PAK,1,Naseem Shah,5,3,3,0,0,166.66,True,9
152,1298170,PAK v SA,PAK,SA,PAK,1,Haris Rauf,3,2,2,0,0,150,False,10
153,1298170,PAK v SA,PAK,SA,SA,2,Temba Bavuma,36,19,39,4,1,189.47,False,1
154,1298170,PAK v SA,PAK,SA,SA,2,Quinton de Kock,0,5,6,0,0,0,False,2
155,1298170,PAK v SA,PAK,SA,SA,2,Rilee Rossouw,7,6,10,0,1,116.66,False,3
156,1298170,PAK v SA,PAK,SA,SA,2,Aiden Markram,20,14,28,4,0,142.85,False,4
157,1298170,PAK v SA,PAK,SA,SA,2,Heinrich Klaasen,15,9,18,3,0,166.66,False,5
158,1298170,PAK v SA,PAK,SA,SA,2,Tristan Stubbs,18,18,28,0,1,100,False,6
159,1298170,PAK v SA,PAK,SA,SA,2,Wayne Parnell,3,4,9,0,0,75,False,7
160,1298170,PAK v SA,PAK,SA,SA,2,Kagiso Rabada,1,2,11,0,0,50,False,8
161,1298170,PAK v SA,PAK,SA,SA,2,Anrich Nortje,1,5,8,0,0,20,False,9
162,1298170,PAK v SA,PAK,SA,SA,2,Lungi Ngidi,4,1,5,1,0,400,True,10
163,1298170,PAK v SA,PAK,SA,SA,2,Tabraiz Shamsi,1,1,3,0,0,100,True,11
164,1298169,BAN v INDIA,INDIA,BAN,INDIA,1,KL Rahul,50,32,49,3,4,156.25,False,1
165,1298169,BAN v INDIA,INDIA,BAN,INDIA,1,Rohit Sharma,2,8,18,0,0,25,False,2
166,1298169,BAN v INDIA,INDIA,BAN,INDIA,1,Virat Kohli,64,44,84,8,1,145.45,True,3
167,1298169,BAN v INDIA,INDIA,BAN,INDIA,1,Suryakumar Yadav,30,16,18,4,0,187.5,False,4
168,1298169,BAN v INDIA,INDIA,BAN,INDIA,1,Hardik Pandya,5,6,8,0,0,83.33,False,5
169,1298169,BAN v INDIA,INDIA,BAN,INDIA,1,Dinesh Karthik,7,5,12,1,0,140,False,6
170,1298169,BAN v INDIA,INDIA,BAN,INDIA,1,Axar Patel,7,6,6,1,0,116.66,False,7
171,1298169,BAN v INDIA,INDIA,BAN,INDIA,1,Ravichandran Ashwin,13,6,9,1,1,216.66,True,8
172,1298169,BAN v INDIA,INDIA,BAN,BAN,2,Najmul Hossain Shanto,21,25,50,1,1,84,False,1
173,1298169,BAN v INDIA,INDIA,BAN,BAN,2,Litton Das,60,27,40,7,3,222.22,False,2
174,1298169,BAN v INDIA,INDIA,BAN,BAN,2,Shakib Al Hasan,13,12,24,2,0,108.33,False,3
175,1298169,BAN v INDIA,INDIA,BAN,BAN,2,Afif Hossain,3,5,12,0,0,60,False,4
176,1298169,BAN v INDIA,INDIA,BAN,BAN,2,Yasir Ali,1,3,8,0,0,33.33,False,5
177,1298169,BAN v INDIA,INDIA,BAN,BAN,2,Nurul Hasan,25,14,29,2,1,178.57,True,6
178,1298169,BAN v INDIA,INDIA,BAN,BAN,2,Mosaddek Hossain,6,3,4,0,1,200,False,7
179,1298169,BAN v INDIA,INDIA,BAN,BAN,2,Taskin Ahmed,12,7,22,1,1,171.42,True,8
180,1298168,NED v ZIM,ZIM,NED,ZIM,1,Wessly Madhevere,1,5,9,0,0,20,False,1
181,1298168,NED v ZIM,ZIM,NED,ZIM,1,Craig Ervine,3,12,18,0,0,25,False,2
182,1298168,NED v ZIM,ZIM,NED,ZIM,1,Regis Chakabva,5,16,18,1,0,31.25,False,3
183,1298168,NED v ZIM,ZIM,NED,ZIM,1,Sean Williams,28,23,39,3,0,121.73,False,4
184,1298168,NED v ZIM,ZIM,NED,ZIM,1,Sikandar Raza,40,24,46,3,3,166.66,False,5
185,1298168,NED v ZIM,ZIM,NED,ZIM,1,Milton Shumba,2,3,6,0,0,66.66,False,6
186,1298168,NED v ZIM,ZIM,NED,ZIM,1,Ryan Burl,2,7,19,0,0,28.57,False,7
187,1298168,NED v ZIM,ZIM,NED,ZIM,1,Luke Jongwe,6,8,12,0,0,75,False,8
188,1298168,NED v ZIM,ZIM,NED,ZIM,1,Richard Ngarava,9,7,12,0,1,128.57,False,9
189,1298168,NED v ZIM,ZIM,NED,ZIM,1,Tendai Chatara,6,7,15,0,0,85.71,True,10
190,1298168,NED v ZIM,ZIM,NED,ZIM,1,Blessing Muzarabani,1,4,9,0,0,25,False,11
191,1298168,NED v ZIM,ZIM,NED,NED,2,Stephan Myburgh,8,7,15,0,1,114.28,False,1
192,1298168,NED v ZIM,ZIM,NED,NED,2,Max O'Dowd,52,47,70,8,1,110.63,False,2
193,1298168,NED v ZIM,ZIM,NED,NED,2,Tom Cooper,32,29,42,2,1,110.34,False,3
194,1298168,NED v ZIM,ZIM,NED,NED,2,Colin Ackermann,1,5,6,0,0,20,False,4
195,1298168,NED v ZIM,ZIM,NED,NED,2,Bas de Leede,12,12,21,2,0,100,True,5
196,1298168,NED v ZIM,ZIM,NED,NED,2,Scott Edwards,5,6,8,1,0,83.33,False,6
197,1298168,NED v ZIM,ZIM,NED,NED,2,Roelof van der Merwe,0,3,6,0,0,0,True,7
198,1298167,ENG v NZ,ENG,NZ,ENG,1,Jos Buttler,73,47,82,7,2,155.31,False,1
199,1298167,ENG v NZ,ENG,NZ,ENG,1,Alex Hales,52,40,46,7,1,130,False,2
200,1298167,ENG v NZ,ENG,NZ,ENG,1,Moeen Ali,5,6,13,0,0,83.33,False,3
201,1298167,ENG v NZ,ENG,NZ,ENG,1,Liam Livingstone,20,14,20,1,1,142.85,False,4
202,1298167,ENG v NZ,ENG,NZ,ENG,1,Harry Brook,7,3,6,0,1,233.33,False,5
203,1298167,ENG v NZ,ENG,NZ,ENG,1,Ben Stokes,8,7,11,0,0,114.28,False,6
204,1298167,ENG v NZ,ENG,NZ,ENG,1,Sam Curran,6,3,7,0,1,200,True,7
205,1298167,ENG v NZ,ENG,NZ,ENG,1,Dawid Malan,3,1,1,0,0,300,True,8
206,1298167,ENG v NZ,ENG,NZ,NZ,2,Finn Allen,16,11,25,0,1,145.45,False,1
207,1298167,ENG v NZ,ENG,NZ,NZ,2,Devon Conway,3,9,12,0,0,33.33,False,2
208,1298167,ENG v NZ,ENG,NZ,NZ,2,Kane Williamson,40,40,57,3,0,100,False,3
209,1298167,ENG v NZ,ENG,NZ,NZ,2,Glenn Phillips,62,36,64,4,3,172.22,False,4
210,1298167,ENG v NZ,ENG,NZ,NZ,2,James Neesham,6,3,7,1,0,200,False,5
211,1298167,ENG v NZ,ENG,NZ,NZ,2,Daryl Mitchell,3,5,10,0,0,60,False,6
212,1298167,ENG v NZ,ENG,NZ,NZ,2,Mitchell Santner,16,10,19,0,1,160,True,7
213,1298167,ENG v NZ,ENG,NZ,NZ,2,Ish Sodhi,6,6,4,0,0,100,True,8
214,1298166,AFG v SL,AFG,SL,AFG,1,Rahmanullah Gurbaz,28,24,33,2,2,116.66,False,1
215,1298166,AFG v SL,AFG,SL,AFG,1,Usman Ghani,27,27,54,2,1,100,False,2
216,1298166,AFG v SL,AFG,SL,AFG,1,Ibrahim Zadran,22,18,35,1,1,122.22,False,3
217,1298166,AFG v SL,AFG,SL,AFG,1,Najibullah Zadran,18,16,29,1,0,112.5,False,4
218,1298166,AFG v SL,AFG,SL,AFG,1,Gulbadin Naib,12,14,25,0,0,85.71,False,5
219,1298166,AFG v SL,AFG,SL,AFG,1,Mohammad Nabi,13,8,15,1,0,162.5,False,6
220,1298166,AFG v SL,AFG,SL,AFG,1,Rashid Khan,9,8,10,1,0,112.5,False,7
221,1298166,AFG v SL,AFG,SL,AFG,1,Azmatullah Omarzai,3,4,3,0,0,75,True,8
222,1298166,AFG v SL,AFG,SL,AFG,1,Mujeeb Ur Rahman,1,2,1,0,0,50,False,9
223,1298166,AFG v SL,AFG,SL,SL,2,Pathum Nissanka,10,10,10,2,0,100,False,1
224,1298166,AFG v SL,AFG,SL,SL,2,Kusal Mendis,25,27,33,2,1,92.59,False,2
225,1298166,AFG v SL,AFG,SL,SL,2,Dhananjaya de Silva,66,42,78,6,2,157.14,True,3
226,1298166,AFG v SL,AFG,SL,SL,2,Charith Asalanka,19,18,27,1,0,105.55,False,4
227,1298166,AFG v SL,AFG,SL,SL,2,Bhanuka Rajapaksa,18,14,24,3,0,128.57,False,5
228,1298166,AFG v SL,AFG,SL,SL,2,Dasun Shanaka,0,0,4,0,0,-,True,6
229,1298165,AUS v IRE,AUS,IRE,AUS,1,David Warner,3,7,13,0,0,42.85,False,1
230,1298165,AUS v IRE,AUS,IRE,AUS,1,Aaron Finch,63,44,87,5,3,143.18,False,2
231,1298165,AUS v IRE,AUS,IRE,AUS,1,Mitchell Marsh,28,22,28,2,2,127.27,False,3
232,1298165,AUS v IRE,AUS,IRE,AUS,1,Glenn Maxwell,13,9,18,0,1,144.44,False,4
233,1298165,AUS v IRE,AUS,IRE,AUS,1,Marcus Stoinis,35,25,41,3,1,140,False,5
234,1298165,AUS v IRE,AUS,IRE,AUS,1,Tim David,15,10,15,2,0,150,True,6
235,1298165,AUS v IRE,AUS,IRE,AUS,1,Matthew Wade,7,3,7,1,0,233.33,True,7
236,1298165,AUS v IRE,AUS,IRE,IRE,2,Paul Stirling,11,7,11,1,1,157.14,False,1
237,1298165,AUS v IRE,AUS,IRE,IRE,2,Andy Balbirnie,6,7,11,0,1,85.71,False,2
238,1298165,AUS v IRE,AUS,IRE,IRE,2,Lorcan Tucker,71,48,81,9,1,147.91,True,3
239,1298165,AUS v IRE,AUS,IRE,IRE,2,Harry Tector,6,4,3,1,0,150,False,4
240,1298165,AUS v IRE,AUS,IRE,IRE,2,Curtis Campher,0,1,5,0,0,0,False,5
241,1298165,AUS v IRE,AUS,IRE,IRE,2,George Dockrell,0,4,4,0,0,0,False,6
242,1298165,AUS v IRE,AUS,IRE,IRE,2,Gareth Delany,14,10,27,2,0,140,False,7
243,1298165,AUS v IRE,AUS,IRE,IRE,2,Mark Adair,11,11,13,1,0,100,False,8
244,1298165,AUS v IRE,AUS,IRE,IRE,2,Fionn Hand,6,6,10,1,0,100,False,9
245,1298165,AUS v IRE,AUS,IRE,IRE,2,Barry McCarthy,3,7,16,0,0,42.85,False,10
246,1298165,AUS v IRE,AUS,IRE,IRE,2,Josh Little,1,5,6,0,0,20,False,11
247,1298164,INDIA v SA,INDIA,SA,INDIA,1,KL Rahul,9,14,25,0,1,64.28,False,1
248,1298164,INDIA v SA,INDIA,SA,INDIA,1,Rohit Sharma,15,14,22,1,1,107.14,False,2
249,1298164,INDIA v SA,INDIA,SA,INDIA,1,Virat Kohli,12,11,13,2,0,109.09,False,3
250,1298164,INDIA v SA,INDIA,SA,INDIA,1,Suryakumar Yadav,68,40,68,6,3,170,False,4
251,1298164,INDIA v SA,INDIA,SA,INDIA,1,Deepak Hooda,0,3,4,0,0,0,False,5
252,1298164,INDIA v SA,INDIA,SA,INDIA,1,Hardik Pandya,2,3,6,0,0,66.66,False,6
253,1298164,INDIA v SA,INDIA,SA,INDIA,1,Dinesh Karthik,6,15,33,0,0,40,False,7
254,1298164,INDIA v SA,INDIA,SA,INDIA,1,Ravichandran Ashwin,7,11,15,0,0,63.63,False,8
255,1298164,INDIA v SA,INDIA,SA,INDIA,1,Bhuvneshwar Kumar,4,6,9,0,0,66.66,True,9
256,1298164,INDIA v SA,INDIA,SA,INDIA,1,Mohammed Shami,0,2,5,0,0,0,False,10
257,1298164,INDIA v SA,INDIA,SA,INDIA,1,Arshdeep Singh,2,1,2,0,0,200,True,11
