match_id,match_name,home_team,away_team,bowling_team,innings_id,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs
1298179,ENG v PAK,PAK,ENG,ENG,1,Ben Stokes,4,0,32,1,8,6,1,0,2,1
1298179,ENG v PAK,PAK,ENG,ENG,1,Chris Woakes,3,0,26,0,8.66,7,2,1,2,0
1298179,ENG v PAK,PAK,ENG,ENG,1,Sam Curran,4,0,12,3,3,15,0,0,0,0
1298179,ENG v PAK,PAK,ENG,ENG,1,Adil Rashid,4,1,22,2,5.5,10,1,0,1,0
1298179,ENG v PAK,PAK,ENG,ENG,1,Chris Jordan,4,0,27,2,6.75,9,3,0,0,0
1298179,ENG v PAK,PAK,ENG,ENG,1,Liam Livingstone,1,0,16,0,16,1,1,1,1,0
1298179,ENG v PAK,PAK,ENG,PAK,2,Shaheen Shah Afridi,2.1,0,13,1,6,6,1,0,0,0
1298179,ENG v PAK,PAK,ENG,PAK,2,Naseem Shah,4,0,30,0,7.5,15,3,1,1,0
1298179,ENG v PAK,PAK,ENG,PAK,2,Haris Rauf,4,0,23,2,5.75,13,3,0,1,0
1298179,ENG v PAK,PAK,ENG,PAK,2,Shadab Khan,4,0,20,1,5,10,1,0,0,0
1298179,ENG v PAK,PAK,ENG,PAK,2,Mohammad Wasim,4,0,38,1,9.5,5,5,0,2,0
1298179,ENG v PAK,PAK,ENG,PAK,2,Iftikhar Ahmed,0.5,0,13,0,15.6,0,1,1,0,0
1298178,ENG v INDIA,INDIA,ENG,ENG,1,Ben Stokes,2,0,18,0,9,5,2,1,0,0
1298178,ENG v INDIA,INDIA,ENG,ENG,1,Chris Woakes,3,0,24,1,8,5,1,1,2,0
1298178,ENG v INDIA,INDIA,ENG,ENG,1,Sam Curran,4,0,42,0,10.5,9,5,2,0,0
1298178,ENG v INDIA,INDIA,ENG,ENG,1,Adil Rashid,4,0,20,1,5,8,1,0,0,0
1298178,ENG v INDIA,INDIA,ENG,ENG,1,Liam Livingstone,3,0,21,0,7,7,3,0,0,0
1298178,ENG v INDIA,INDIA,ENG,ENG,1,Chris Jordan,4,0,43,3,10.75,8,3,3,1,0
1298178,ENG v INDIA,INDIA,ENG,INDIA,2,Bhuvneshwar Kumar,2,0,25,0,12.5,4,3,1,1,0
1298178,ENG v INDIA,INDIA,ENG,INDIA,2,Arshdeep Singh,2,0,15,0,7.5,4,2,0,1,0
1298178,ENG v INDIA,INDIA,ENG,INDIA,2,Axar Patel,4,0,30,0,7.5,10,2,2,0,0
1298178,ENG v INDIA,INDIA,ENG,INDIA,2,Mohammed Shami,3,0,39,0,13,7,4,3,0,0
1298178,ENG v INDIA,INDIA,ENG,INDIA,2,Ravichandran Ashwin,2,0,27,0,13.5,1,1,2,1,0
1298178,ENG v INDIA,INDIA,ENG,INDIA,2,Hardik Pandya,3,0,34,0,11.33,5,1,2,0,0
1298177,NZ v PAK,NZ,PAK,PAK,1,Shaheen Shah Afridi,4,0,24,2,6,11,2,0,0,0
1298177,NZ v PAK,NZ,PAK,PAK,1,Naseem Shah,4,0,30,0,7.5,8,3,0,0,0
1298177,NZ v PAK,NZ,PAK,PAK,1,Haris Rauf,4,0,32,0,8,6,2,0,0,0
1298177,NZ v PAK,NZ,PAK,PAK,1,Mohammad Wasim,2,0,15,0,7.5,3,0,1,0,0
1298177,NZ v PAK,NZ,PAK,PAK,1,Shadab Khan,4,0,33,0,8.25,7,3,1,0,0
1298177,NZ v PAK,NZ,PAK,PAK,1,Mohammad Nawaz,2,0,12,1,6,2,0,0,0,0
1298177,NZ v PAK,NZ,PAK,NZ,2,Trent Boult,4,0,33,2,8.25,9,5,0,0,0
1298177,NZ v PAK,NZ,PAK,NZ,2,Tim Southee,3.1,0,24,0,7.57,7,3,0,2,0
1298177,NZ v PAK,NZ,PAK,NZ,2,Lockie Ferguson,4,0,37,0,9.25,7,4,1,1,0
1298177,NZ v PAK,NZ,PAK,NZ,2,Mitchell Santner,4,0,26,1,6.5,6,1,0,0,0
1298177,NZ v PAK,NZ,PAK,NZ,2,Ish Sodhi,4,0,26,0,6.5,4,1,0,0,0
1298176,INDIA v ZIM,INDIA,ZIM,ZIM,1,Richard Ngarava,4,1,44,1,11,12,2,4,1,1
1298176,INDIA v ZIM,INDIA,ZIM,ZIM,1,Tendai Chatara,4,0,34,0,8.5,5,3,1,0,0
1298176,INDIA v ZIM,INDIA,ZIM,ZIM,1,Blessing Muzarabani,4,0,50,1,12.5,5,8,0,1,0
1298176,INDIA v ZIM,INDIA,ZIM,ZIM,1,Wellington Masakadza,2,0,12,0,6,5,1,0,1,0
1298176,INDIA v ZIM,INDIA,ZIM,ZIM,1,Ryan Burl,1,0,14,0,14,1,1,1,0,0
1298176,INDIA v ZIM,INDIA,ZIM,ZIM,1,Sikandar Raza,3,0,18,1,6,5,0,1,0,0
1298176,INDIA v ZIM,INDIA,ZIM,ZIM,1,Sean Williams,2,0,9,2,4.5,6,0,0,2,0
1298176,INDIA v ZIM,INDIA,ZIM,INDIA,2,Bhuvneshwar Kumar,3,1,11,1,3.66,14,1,0,1,0
1298176,INDIA v ZIM,INDIA,ZIM,INDIA,2,Arshdeep Singh,2,0,9,1,4.5,9,1,0,2,0
1298176,INDIA v ZIM,INDIA,ZIM,INDIA,2,Mohammed Shami,2,0,14,2,7,7,1,1,0,0
1298176,INDIA v ZIM,INDIA,ZIM,INDIA,2,Hardik Pandya,3,0,16,2,5.33,10,1,0,2,1
1298176,INDIA v ZIM,INDIA,ZIM,INDIA,2,Ravichandran Ashwin,4,0,22,3,5.5,13,3,0,1,0
1298176,INDIA v ZIM,INDIA,ZIM,INDIA,2,Axar Patel,3.2,0,40,1,12,4,5,1,0,0
1298175,BAN v PAK,BAN,PAK,PAK,1,Shaheen Shah Afridi,4,0,22,4,5.5,13,2,1,0,0
1298175,BAN v PAK,BAN,PAK,PAK,1,Naseem Shah,3,0,15,0,5,9,2,0,0,0
1298175,BAN v PAK,BAN,PAK,PAK,1,Mohammad Wasim,2,0,19,0,9.5,5,1,1,1,0
1298175,BAN v PAK,BAN,PAK,PAK,1,Haris Rauf,4,0,21,1,5.25,11,2,0,0,0
1298175,BAN v PAK,BAN,PAK,PAK,1,Shadab Khan,4,0,30,2,7.5,8,3,0,0,0
1298175,BAN v PAK,BAN,PAK,PAK,1,Iftikhar Ahmed,3,0,15,1,5,9,2,0,0,0
1298175,BAN v PAK,BAN,PAK,BAN,2,Taskin Ahmed,3,0,26,0,8.66,10,1,2,0,1
1298175,BAN v PAK,BAN,PAK,BAN,2,Nasum Ahmed,4,0,14,1,3.5,13,0,0,2,0
1298175,BAN v PAK,BAN,PAK,BAN,2,Shakib Al Hasan,4,0,35,1,8.75,6,5,0,0,0
1298175,BAN v PAK,BAN,PAK,BAN,2,Mustafizur Rahman,4,0,21,1,5.25,8,0,0,0,0
1298175,BAN v PAK,BAN,PAK,BAN,2,Ebadot Hossain,3.1,0,25,1,7.89,7,1,1,0,1
1298174,NED v SA,NED,SA,SA,1,Wayne Parnell,4,0,32,0,8,10,2,2,1,0
1298174,NED v SA,NED,SA,SA,1,Kagiso Rabada,3,0,37,0,12.33,6,7,0,0,0
1298174,NED v SA,NED,SA,SA,1,Lungi Ngidi,3,0,35,0,11.66,3,5,0,0,0
1298174,NED v SA,NED,SA,SA,1,Anrich Nortje,4,0,10,1,2.5,14,0,0,0,0
1298174,NED v SA,NED,SA,SA,1,Keshav Maharaj,4,0,27,2,6.75,12,1,2,0,0
1298174,NED v SA,NED,SA,SA,1,Aiden Markram,2,0,16,1,8,3,0,1,1,0
1298174,NED v SA,NED,SA,NED,2,Fred Klaassen,4,0,20,2,5,15,3,0,0,0
1298174,NED v SA,NED,SA,NED,2,Paul van Meekeren,3,0,33,1,11,5,1,2,1,1
1298174,NED v SA,NED,SA,NED,2,Colin Ackermann,3,0,16,0,5.33,6,1,0,0,0
1298174,NED v SA,NED,SA,NED,2,Roelof van der Merwe,2,0,19,0,9.5,2,2,0,0,0
1298174,NED v SA,NED,SA,NED,2,Brandon Glover,2,0,9,3,4.5,5,0,0,1,0
1298174,NED v SA,NED,SA,NED,2,Logan van Beek,3,0,23,0,7.66,4,1,1,0,0
1298174,NED v SA,NED,SA,NED,2,Bas de Leede,3,0,25,2,8.33,4,1,0,1,2
1298173,ENG v SL,SL,ENG,ENG,1,Ben Stokes,3,0,24,1,8,8,1,2,0,0
1298173,ENG v SL,SL,ENG,ENG,1,Chris Woakes,3,0,24,1,8,5,3,0,1,0
1298173,ENG v SL,SL,ENG,ENG,1,Mark Wood,3,0,26,3,8.66,8,1,2,1,0
1298173,ENG v SL,SL,ENG,ENG,1,Sam Curran,4,0,27,1,6.75,10,2,1,0,0
1298173,ENG v SL,SL,ENG,ENG,1,Adil Rashid,4,0,16,1,4,11,0,0,0,0
1298173,ENG v SL,SL,ENG,ENG,1,Liam Livingstone,2,0,16,0,8,2,0,1,0,0
1298173,ENG v SL,SL,ENG,ENG,1,Moeen Ali,1,0,5,0,5,1,0,0,0,0
1298173,ENG v SL,SL,ENG,SL,2,Maheesh Theekshana,4,0,22,0,5.5,11,1,0,1,0
1298173,ENG v SL,SL,ENG,SL,2,Kasun Rajitha,3,0,40,0,13.33,4,5,1,2,0
1298173,ENG v SL,SL,ENG,SL,2,Lahiru Kumara,3.4,0,24,2,6.54,11,3,0,0,1
1298173,ENG v SL,SL,ENG,SL,2,Wanindu Hasaranga de Silva,4,0,23,2,5.75,11,1,1,0,0
1298173,ENG v SL,SL,ENG,SL,2,Dhananjaya de Silva,4,0,24,2,6,7,1,0,0,0
1298173,ENG v SL,SL,ENG,SL,2,Charith Asalanka,1,0,8,0,8,1,1,0,0,0
1298172,AUS v AFG,AUS,AFG,AFG,1,Fazalhaq Farooqi,4,0,29,2,7.25,13,4,1,0,0
1298172,AUS v AFG,AUS,AFG,AFG,1,Mujeeb Ur Rahman,4,0,42,1,10.5,5,4,1,1,0
1298172,AUS v AFG,AUS,AFG,AFG,1,Naveen-ul-Haq,4,0,21,3,5.25,11,2,0,0,0
1298172,AUS v AFG,AUS,AFG,AFG,1,Gulbadin Naib,3,0,31,0,10.33,6,3,2,0,0
1298172,AUS v AFG,AUS,AFG,AFG,1,Rashid Khan,4,0,29,1,7.25,9,2,1,1,0
1298172,AUS v AFG,AUS,AFG,AFG,1,Mohammad Nabi,1,0,14,0,14,1,1,1,0,0
1298172,AUS v AFG,AUS,AFG,AUS,2,Josh Hazlewood,4,0,33,2,8.25,13,2,3,0,0
1298172,AUS v AFG,AUS,AFG,AUS,2,Pat Cummins,4,0,22,0,5.5,12,2,0,0,0
1298172,AUS v AFG,AUS,AFG,AUS,2,Marcus Stoinis,2,0,26,0,13,2,2,1,2,0
1298172,AUS v AFG,AUS,AFG,AUS,2,Kane Richardson,4,0,48,1,12,4,3,3,1,0
1298172,AUS v AFG,AUS,AFG,AUS,2,Adam Zampa,4,0,22,2,5.5,11,1,0,0,0
1298172,AUS v AFG,AUS,AFG,AUS,2,Cameron Green,2,0,13,0,6.5,7,1,1,0,0
1298171,IRE v NZ,NZ,IRE,IRE,1,Josh Little,4,0,22,3,5.5,10,2,0,1,0
1298171,IRE v NZ,NZ,IRE,IRE,1,Mark Adair,4,0,39,1,9.75,9,3,1,3,0
1298171,IRE v NZ,NZ,IRE,IRE,1,Barry McCarthy,4,0,46,0,11.5,4,4,2,0,0
1298171,IRE v NZ,NZ,IRE,IRE,1,Gareth Delany,4,0,30,2,7.5,11,3,1,1,0
1298171,IRE v NZ,NZ,IRE,IRE,1,Fionn Hand,2,0,22,0,11,2,2,1,0,0
1298171,IRE v NZ,NZ,IRE,IRE,1,George Dockrell,2,0,18,0,9,4,2,0,2,0
1298171,IRE v NZ,NZ,IRE,NZ,2,Trent Boult,4,0,38,0,9.5,8,4,1,0,0
1298171,IRE v NZ,NZ,IRE,NZ,2,Tim Southee,4,0,29,2,7.25,8,2,1,0,0
1298171,IRE v NZ,NZ,IRE,NZ,2,Lockie Ferguson,4,0,22,3,5.5,10,1,0,0,0
1298171,IRE v NZ,NZ,IRE,NZ,2,Mitchell Santner,4,0,26,2,6.5,12,3,1,0,0
1298171,IRE v NZ,NZ,IRE,NZ,2,Ish Sodhi,4,0,31,2,7.75,10,0,2,1,0
1298170,PAK v SA,PAK,SA,SA,1,Wayne Parnell,4,0,31,1,7.75,10,3,1,0,0
1298170,PAK v SA,PAK,SA,SA,1,Kagiso Rabada,4,0,44,1,11,7,4,2,0,0
1298170,PAK v SA,PAK,SA,SA,1,Lungi Ngidi,4,0,32,1,8,11,3,1,2,0
1298170,PAK v SA,PAK,SA,SA,1,Anrich Nortje,4,0,41,4,10.25,11,1,4,0,1
1298170,PAK v SA,PAK,SA,SA,1,Tabraiz Shamsi,4,0,36,1,9,8,2,2,2,0
1298170,PAK v SA,PAK,SA,PAK,2,Shaheen Shah Afridi,3,0,14,3,4.66,11,2,0,0,0
1298170,PAK v SA,PAK,SA,PAK,2,Naseem Shah,3,0,19,1,6.33,10,1,1,1,0
1298170,PAK v SA,PAK,SA,PAK,2,Haris Rauf,3,0,44,1,14.66,2,7,1,1,0
1298170,PAK v SA,PAK,SA,PAK,2,Mohammad Wasim,2,0,13,1,6.5,3,1,0,0,0
1298170,PAK v SA,PAK,SA,PAK,2,Shadab Khan,2,0,16,2,8,5,1,1,0,0
1298170,PAK v SA,PAK,SA,PAK,2,Mohammad Nawaz,1,0,2,0,2,4,0,0,0,0
1298169,BAN v INDIA,INDIA,BAN,BAN,1,Taskin Ahmed,4,0,15,0,3.75,16,2,0,0,0
1298169,BAN v INDIA,INDIA,BAN,BAN,1,Shoriful Islam,4,0,57,0,14.25,7,4,4,2,2
1298169,BAN v INDIA,INDIA,BAN,BAN,1,Hasan Mahmud,4,0,47,3,11.75,7,6,2,0,1
1298169,BAN v INDIA,INDIA,BAN,BAN,1,Mustafizur Rahman,4,0,31,0,7.75,9,4,0,0,0
1298169,BAN v INDIA,INDIA,BAN,BAN,1,Shakib Al Hasan,4,0,33,2,8.25,3,2,0,0,0
1298169,BAN v INDIA,INDIA,BAN,INDIA,2,Bhuvneshwar Kumar,3,0,27,0,9,7,2,2,0,0
1298169,BAN v INDIA,INDIA,BAN,INDIA,2,Arshdeep Singh,4,0,38,2,9.5,10,5,1,0,0
1298169,BAN v INDIA,INDIA,BAN,INDIA,2,Mohammed Shami,3,0,25,1,8.33,7,2,1,0,0
1298169,BAN v INDIA,INDIA,BAN,INDIA,2,Axar Patel,1,0,6,0,6,2,0,0,0,0
1298169,BAN v INDIA,INDIA,BAN,INDIA,2,Ravichandran Ashwin,2,0,19,0,9.5,4,3,0,1,0
1298169,BAN v INDIA,INDIA,BAN,INDIA,2,Hardik Pandya,3,0,28,2,9.33,8,1,3,0,0
1298168,NED v ZIM,ZIM,NED,NED,1,Fred Klaassen,4,0,17,1,4.25,17,0,1,2,0
1298168,NED v ZIM,ZIM,NED,NED,1,Paul van Meekeren,4,0,29,3,7.25,13,3,0,2,0
1298168,NED v ZIM,ZIM,NED,NED,1,Brandon Glover,4,1,29,2,7.25,15,2,2,2,0
1298168,NED v ZIM,ZIM,NED,NED,1,Logan van Beek,2.2,0,17,2,7.28,8,1,1,1,0
1298168,NED v ZIM,ZIM,NED,NED,1,Bas de Leede,4,0,14,2,3.5,11,0,0,0,0
1298168,NED v ZIM,ZIM,NED,NED,1,Roelof van der Merwe,1,0,8,0,8,2,1,0,0,0
1298168,NED v ZIM,ZIM,NED,ZIM,2,Tendai Chatara,4,0,22,0,5.5,14,4,0,0,0
1298168,NED v ZIM,ZIM,NED,ZIM,2,Richard Ngarava,4,0,18,2,4.5,15,1,1,0,0
1298168,NED v ZIM,ZIM,NED,ZIM,2,Blessing Muzarabani,4,0,23,2,5.75,14,2,1,1,0
1298168,NED v ZIM,ZIM,NED,ZIM,2,Sean Williams,3,0,21,0,7,8,2,1,0,0
1298168,NED v ZIM,ZIM,NED,ZIM,2,Sikandar Raza,1,0,6,0,6,0,0,0,0,0
1298168,NED v ZIM,ZIM,NED,ZIM,2,Luke Jongwe,2,0,25,1,12.5,3,4,0,3,1
1298167,ENG v NZ,ENG,NZ,NZ,1,Trent Boult,4,0,40,0,10,8,4,1,1,0
1298167,ENG v NZ,ENG,NZ,NZ,1,Tim Southee,4,0,43,1,10.75,9,3,3,0,0
1298167,ENG v NZ,ENG,NZ,NZ,1,Mitchell Santner,4,0,25,1,6.25,8,2,0,0,0
1298167,ENG v NZ,ENG,NZ,NZ,1,Lockie Ferguson,4,0,45,2,11.25,6,4,2,0,1
1298167,ENG v NZ,ENG,NZ,NZ,1,Ish Sodhi,4,0,23,1,5.75,10,2,0,0,0
1298167,ENG v NZ,ENG,NZ,ENG,2,Moeen Ali,1,0,4,0,4,3,0,0,0,0
1298167,ENG v NZ,ENG,NZ,ENG,2,Chris Woakes,4,0,33,2,8.25,9,1,2,1,0
1298167,ENG v NZ,ENG,NZ,ENG,2,Adil Rashid,4,0,33,0,8.25,6,0,2,0,0
1298167,ENG v NZ,ENG,NZ,ENG,2,Sam Curran,4,0,26,2,6.5,9,0,0,2,0
1298167,ENG v NZ,ENG,NZ,ENG,2,Mark Wood,3,0,25,1,8.33,8,2,1,1,0
1298167,ENG v NZ,ENG,NZ,ENG,2,Liam Livingstone,3,0,26,0,8.66,4,3,0,0,0
1298167,ENG v NZ,ENG,NZ,ENG,2,Ben Stokes,1,0,10,1,10,2,2,0,0,0
1298166,AFG v SL,AFG,SL,SL,1,Kasun Rajitha,4,0,31,1,7.75,11,2,1,1,1
1298166,AFG v SL,AFG,SL,SL,1,Pramod Madushan,3,0,24,0,8,7,2,1,0,0
1298166,AFG v SL,AFG,SL,SL,1,Lahiru Kumara,4,0,30,2,7.5,12,2,1,4,0
1298166,AFG v SL,AFG,SL,SL,1,Maheesh Theekshana,4,0,33,0,8.25,5,1,1,1,0
1298166,AFG v SL,AFG,SL,SL,1,Wanindu Hasaranga de Silva,4,0,13,3,3.25,12,0,0,0,0
1298166,AFG v SL,AFG,SL,SL,1,Dhananjaya de Silva,1,0,9,1,9,1,1,0,0,0
1298166,AFG v SL,AFG,SL,AFG,2,Fazalhaq Farooqi,3.3,1,22,0,6.28,11,3,0,1,0
1298166,AFG v SL,AFG,SL,AFG,2,Mujeeb Ur Rahman,4,0,24,2,6,12,3,0,0,0
1298166,AFG v SL,AFG,SL,AFG,2,Fareed Ahmad,2,0,25,0,12.5,3,3,1,1,0
1298166,AFG v SL,AFG,SL,AFG,2,Rashid Khan,4,0,31,2,7.75,10,2,1,1,0
1298166,AFG v SL,AFG,SL,AFG,2,Azmatullah Omarzai,2,0,17,0,8.5,2,1,0,1,0
1298166,AFG v SL,AFG,SL,AFG,2,Mohammad Nabi,2,0,16,0,8,2,0,1,0,0
1298166,AFG v SL,AFG,SL,AFG,2,Gulbadin Naib,1,0,12,0,12,1,2,0,0,0
1298165,AUS v IRE,AUS,IRE,IRE,1,Josh Little,4,0,21,2,5.25,13,2,0,2,0
1298165,AUS v IRE,AUS,IRE,IRE,1,Mark Adair,4,0,59,0,14.75,6,7,2,6,0
1298165,AUS v IRE,AUS,IRE,IRE,1,Barry McCarthy,4,0,29,3,7.25,7,2,0,1,0
1298165,AUS v IRE,AUS,IRE,IRE,1,Gareth Delany,3,0,29,0,9.66,10,2,2,2,0
1298165,AUS v IRE,AUS,IRE,IRE,1,Fionn Hand,1,0,15,0,15,2,0,2,1,0
1298165,AUS v IRE,AUS,IRE,IRE,1,George Dockrell,4,0,24,0,6,8,0,1,0,0
1298165,AUS v IRE,AUS,IRE,AUS,2,Josh Hazlewood,3,0,24,0,8,8,1,2,1,0
1298165,AUS v IRE,AUS,IRE,AUS,2,Pat Cummins,4,0,28,2,7,14,3,1,1,0
1298165,AUS v IRE,AUS,IRE,AUS,2,Glenn Maxwell,2.1,0,14,2,6.46,6,2,0,0,0
1298165,AUS v IRE,AUS,IRE,AUS,2,Mitchell Starc,4,1,43,2,10.75,11,8,0,2,1
1298165,AUS v IRE,AUS,IRE,AUS,2,Adam Zampa,4,0,19,2,4.75,9,1,0,0,0
1298165,AUS v IRE,AUS,IRE,AUS,2,Marcus Stoinis,1,0,6,1,6,2,0,0,0,0
1298164,INDIA v SA,INDIA,SA,SA,1,Wayne Parnell,4,1,15,3,3.75,16,0,1,0,0
1298164,INDIA v SA,INDIA,SA,SA,1,Kagiso Rabada,4,0,26,0,6.5,13,2,1,1,0
1298164,INDIA v SA,INDIA,SA,SA,1,Lungi Ngidi,4,0,29,4,7.25,10,3,1,0,0
